product_id,product_name,ema_number,patient_safety,authorisation_status,atc_code,additional,generic,conditional,exceptional,accelerated,orphan,authorisation_date,authorisation_holder,therapeutic_group,indication,url,dosage_form,route
1095,Granpidam,EMEA/H/C/004289,False,Authorised,G04BE03,False,True,False,False,False,False,14/11/2016,Accord Healthcare S.L.U.,Urologicals,"AdultsTreatment of adult patients with pulmonary arterial hypertension classified as WHO functional class II and III, to improve exercise capacity. Efficacy has been shown in primary pulmonary hypertension and pulmonary hypertension associated with connective tissue disease.Paediatric populationTreatment of paediatric patients aged 1 year to 17 years old with pulmonary arterial hypertension. Efficacy in terms of improvement of exercise capacity or pulmonary haemodynamics has been shown in primary pulmonary hypertension and pulmonary hypertension associated with congenital heart disease.",https://www.ema.europa.eu/en/medicines/human/EPAR/granpidam,Tablet,Oral
1096,Dapagliflozin Viatris,EMEA/H/C/006006,False,Authorised,A10BK01,False,True,False,False,False,False,24/03/2023,Viatris Limited,Drugs used in diabetes,"Type 2 diabetes mellitusDapagliflozin Viatris is indicated in adults and children aged 10 years and above for the treatment of insufficiently controlled type 2 diabetes mellitus as an adjunct to diet and exercise- as monotherapy when metformin is considered inappropriate due to intolerance.- in addition to other medicinal products for the treatment of type 2 diabetes.For study results with respect to combination of therapies, effects on glycaemic control, cardiovascular and renal events, and the populations studied, see sections 4.4, 4.5 and 5.1.Heart failureDapagliflozin Viatris is indicated in adults for the treatment of symptomatic chronic heart failure with reduced ejection fraction.Chronic kidney diseaseDapagliflozin Viatris is indicated in adults for the treatment of chronic kidney disease.",https://www.ema.europa.eu/en/medicines/human/EPAR/dapagliflozin-viatris,Tablet,Oral
1097,DepoCyte,EMEA/H/C/000317,False,Withdrawn,L01BC01,False,False,False,False,False,False,11/07/2001,Pacira Limited,Antineoplastic agents,Intrathecal treatment of lymphomatous meningitis. In the majority of patients such treatment will be part of symptomatic palliation of the disease.,https://www.ema.europa.eu/en/medicines/human/EPAR/depocyte,Suspension for injection,Intrathecal
1098,Jylamvo,EMEA/H/C/003756,False,Authorised,L04AX03,False,False,False,False,False,False,29/03/2017,Therakind (Europe) Limited,Antineoplastic agents,"In rheumatological and dermatological diseasesActive rheumatoid arthritis in adult patients.Polyarthritic forms of active, severe juvenile idiopathic arthritis (JIA) in adolescents and children aged 3 years and over when the response to non-steroidal anti-inflammatory drugs (NSAIDs) has been inadequate.Severe, treatment-refractory, disabling psoriasis which does not respond sufficiently to other forms of treatment such as phototherapy, psoralen and ultraviolet A radiation (PUVA) therapy and retinoids, and severe psoriatic arthritis in adult patients.In oncologyMaintenance treatment of acute lymphoblastic leukaemia (ALL) in adults, adolescents and children aged 3 years and over.",https://www.ema.europa.eu/en/medicines/human/EPAR/jylamvo,Solution,Oral
1099,Sotyktu,EMEA/H/C/005755,False,Authorised,L04AA,True,False,False,False,False,False,24/03/2023,Bristol-Myers Squibb Pharma EEIG,Immunosuppressants,Treatment of moderate-to-severe plaque psoriasis in adults.,https://www.ema.europa.eu/en/medicines/human/EPAR/sotyktu,Tablet,Oral
1100,Dzuveo,EMEA/H/C/004335,False,Authorised,N01AH03,False,False,False,False,False,False,25/06/2018,Laboratoire Aguettant,Anesthetics,Dzuveo is indicated for the management of acute moderate to severe pain in adult patients.,https://www.ema.europa.eu/en/medicines/human/EPAR/dzuveo,Sublingual Tablet,Sublingual
1101,Lydisilka,EMEA/H/C/005382,False,Authorised,G03,False,False,False,False,False,False,19/05/2021,Estetra SPRL,"Sex hormones and modulators of the genital system, ","Oral contraception.The decision to prescribe Lydisilka should take into consideration the individual woman’s current risk factors, particularly those for venous thromboembolism (VTE), and how the risk of VTE with Lydisilka compares with other combined hormonal contraceptives (CHCs) (see sections 4.3 and 4.4).",https://www.ema.europa.eu/en/medicines/human/EPAR/lydisilka,Tablet,Oral
1102,Capecitabine Medac,EMEA/H/C/002568,False,Authorised,L01BC06,False,True,False,False,False,False,19/11/2012,medac Gesellschaft für klinische Spezialpräparate mbH,Antineoplastic agents,Capecitabine Medac is indicated for the adjuvant treatment of patients following surgery of stage-III (Dukes’ stage-C) colon cancer.Capecitabine Medac is indicated for the treatment of metastatic colorectal cancer.Capecitabine Medac is indicated for first-line treatment of advanced gastric cancer in combination with a platinum-based regimen.Capecitabine Medac in combination with docetaxel is indicated for the treatment of patients with locally advanced or metastatic breast cancer after failure of cytotoxic chemotherapy. Previous therapy should have included an anthracycline.Capecitabine Medac is also indicated as monotherapy for the treatment of patients with locally advanced or metastatic breast cancer after failure of taxanes and an anthracycline-containing chemotherapy regimen or for whom further anthracycline therapy is not indicated.,https://www.ema.europa.eu/en/medicines/human/EPAR/capecitabine-medac,Tablet,Oral
1103,Drovelis,EMEA/H/C/005336,False,Authorised,G03,False,False,False,False,False,False,19/05/2021,Gedeon Richter Plc.,"Sex hormones and modulators of the genital system, ",oral contraceptive,https://www.ema.europa.eu/en/medicines/human/EPAR/drovelis,Tablet,Oral
1104,Pregabalin Sandoz,EMEA/H/C/004010,False,Authorised,N03AX16,False,True,False,False,False,False,19/06/2015,Sandoz GmbH,"Antiepileptics, ",Neuropathic painPregabalin Sandoz is indicated for the treatment of peripheral and central neuropathic pain in adults.EpilepsyPregabalin Sandoz is indicated as adjunctive therapy in adults with partial seizures with or without secondary generalisation.Generalised Anxiety DisorderPregabalin Sandoz is indicated for the treatment of Generalised Anxiety Disorder (GAD) in adults.,https://www.ema.europa.eu/en/medicines/human/EPAR/pregabalin-sandoz,Hard Capsule,Oral
1105,Dasatinib Accord,EMEA/H/C/005446,False,Withdrawn,L01EA02,False,True,False,False,False,False,24/03/2022,Accord Healthcare S.L.U.,Antineoplastic agents,Dasatinib Accord is indicated for the treatment of adult patients with:• Ph+ acute lymphoblastic leukaemia (ALL) with resistance or intolerance to prior therapy.Dasatinib Accord is indicated for the treatment of paediatric patients with:• newly diagnosed Ph+ ALL in combination with chemotherapy.,https://www.ema.europa.eu/en/medicines/human/EPAR/dasatinib-accord,Tablet,Oral
1106,Dasatinib Accordpharma,EMEA/H/C/005317,False,Withdrawn,L01EA02,False,True,False,False,False,False,24/03/2022,Accord Healthcare S.L.U.,Antineoplastic agents,"Dasatinib Accordpharma is indicated for the treatment of adult patients with:? newly diagnosed Philadelphia chromosome positive (Ph+) chronic myelogenous leukaemia (CML) in the chronic phase.? chronic, accelerated or blast phase CML with resistance or intolerance to prior therapy including imatinib.? Ph+ acute lymphoblastic leukaemia (ALL) and lymphoid blast CML with resistance or intolerance to prior therapy.Dasatinib Accordpharma is indicated for the treatment of paediatric patients with:? newly diagnosed Ph+ CML in chronic phase (Ph+ CML-CP) or Ph+ CML-CP resistant or intolerant to prior therapy including imatinib.? newly diagnosed Ph+ ALL in combination with chemotherapy.",https://www.ema.europa.eu/en/medicines/human/EPAR/dasatinib-accordpharma,Tablet,Oral
1107,Tepadina,EMEA/H/C/001046,False,Authorised,L01AC01,False,False,False,False,False,False,15/03/2010,ADIENNE S.r.l. S.U.,Antineoplastic agents,"In combination with other chemotherapy medicinal products:with or without total body irradiation (TBI), as conditioning treatment prior to allogeneic or autologous haematopoietic progenitor cell transplantation (HPCT) in haematological diseases in adult and paediatric patients;when high dose chemotherapy with HPCT support is appropriate for the treatment of solid tumours in adult and paediatric patients."". It is proposed that Tepadina must be prescribed by physicians experienced in conditioning treatment prior to haematopoietic progenitor cell transplantation.",https://www.ema.europa.eu/en/medicines/human/EPAR/tepadina,Powder for concentrate for solution for infusion,Intravenous
1108,Tepadina,EMEA/H/C/001046,False,Authorised,L01AC01,False,False,False,False,False,False,15/03/2010,ADIENNE S.r.l. S.U.,Antineoplastic agents,"In combination with other chemotherapy medicinal products:with or without total body irradiation (TBI), as conditioning treatment prior to allogeneic or autologous haematopoietic progenitor cell transplantation (HPCT) in haematological diseases in adult and paediatric patients;when high dose chemotherapy with HPCT support is appropriate for the treatment of solid tumours in adult and paediatric patients."". It is proposed that Tepadina must be prescribed by physicians experienced in conditioning treatment prior to haematopoietic progenitor cell transplantation.",https://www.ema.europa.eu/en/medicines/human/EPAR/tepadina,Powder and solvent for solution for infusion,Intravenous
1109,Azacitidine Accord,EMEA/H/C/005147,False,Authorised,L01BC07,False,True,False,False,False,False,13/02/2020,Accord Healthcare S.L.U.,Antineoplastic agents,"Azacitidine Accord is indicated for the treatment of adult patients who are not eligible for haematopoietic stem cell transplantation (HSCT) with:- intermediate-2 and high-risk myelodysplastic syndromes (MDS) according to the International Prognostic Scoring System (IPSS),- chronic myelomonocytic leukaemia (CMML) with 10-29 % marrow blasts without myeloproliferative disorder,- acute myeloid leukaemia (AML) with 20-30 % blasts and multi-lineage dysplasia, according to World Health Organisation (WHO) classification,- AML with >30% marrow blasts according to the WHO classification.",https://www.ema.europa.eu/en/medicines/human/EPAR/azacitidine-accord,Powder for suspension for injection,Subcutaneous
1110,Alecensa,EMEA/H/C/004164,False,Authorised,L01ED03,True,False,False,False,False,False,16/02/2017,Roche Registration GmbH,Antineoplastic agents,Alecensa as monotherapy is indicated for the first-line treatment of adult patients with anaplastic lymphoma kinase (ALK)-positive advanced non-small cell lung cancer (NSCLC).Alecensa as monotherapy is indicated for the treatment of adult patients with ALK?positive advanced NSCLC previously treated with crizotinib.,https://www.ema.europa.eu/en/medicines/human/EPAR/alecensa,Hard Capsule,Oral
1111,Sancuso,EMEA/H/C/002296,False,Authorised,A04AA02,False,False,False,False,False,False,20/04/2012,Kyowa Kirin Holdings B.V.,"Antiemetics and antinauseants, , Serotonin (5HT3) antagonists","Prevention of nausea and vomiting in patients receiving moderately or highly emetogenic chemotherapy, with or without cisplatin, for up to five consecutive days.Sancuso may be used in patients receiving their first chemotherapy regimen or in patients who have previously received chemotherapy.",https://www.ema.europa.eu/en/medicines/human/EPAR/sancuso,Patch,Transdermal
